date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:59:08	43473/43473	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Dec%202023%2016:59:07%20GMT	https://khoahoc.28tech.com.vn/	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/index.html	(from )
23:59:08	49/49	---M--	200	added ('OK')	text/plain	date:Wed,%2022%20Jun%202022%2017:05:54%20GMT	https://khoahoc.28tech.com.vn/robots.txt		(from )
23:59:08	40428/40428	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Jun%202022%2015:46:26%20GMT	https://cdn.28tech.com.vn/media/logo/logo.png	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/cdn.28tech.com.vn/media/logo/logo.png	(from https://khoahoc.28tech.com.vn/)
23:59:08	28126/28126	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Jun%202022%2001:32:12%20GMT	https://cdn.28tech.com.vn/media/logo/favicon.png	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/cdn.28tech.com.vn/media/logo/favicon.png	(from https://khoahoc.28tech.com.vn/)
23:59:09	713/713	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Jun%202022%2011:15:46%20GMT	https://khoahoc.28tech.com.vn/templates/khoahoc01/assets/css/variable.css	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/templates/khoahoc01/assets/css/variable.css	(from https://khoahoc.28tech.com.vn/)
23:59:09	698/698	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Jun%202022%2010:34:18%20GMT	https://khoahoc.28tech.com.vn/templates/khoahoc01/assets/css/fonts.css	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/templates/khoahoc01/assets/css/fonts.css	(from https://khoahoc.28tech.com.vn/)
23:59:09	163873/163873	---M-Z	200	added ('OK')	text/css	date:Sat,%2025%20Jun%202022%2016:42:02%20GMT	https://khoahoc.28tech.com.vn/templates/khoahoc01/assets/lib/bootstrap/bootstrap.min.css	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/templates/khoahoc01/assets/lib/bootstrap/bootstrap.min.css	(from https://khoahoc.28tech.com.vn/)
23:59:09	15744/15744	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Jun%202022%2010:34:18%20GMT	https://khoahoc.28tech.com.vn/templates/khoahoc01/assets/lib/bootstrap-datepicker/bootstrap-datepicker.min.css	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/templates/khoahoc01/assets/lib/bootstrap-datepicker/bootstrap-datepicker.min.css	(from https://khoahoc.28tech.com.vn/)
23:59:10	88963/88963	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Jun%202022%2010:34:18%20GMT	https://khoahoc.28tech.com.vn/templates/khoahoc01/assets/lib/iconsax.css	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/templates/khoahoc01/assets/lib/iconsax.css	(from https://khoahoc.28tech.com.vn/)
23:59:10	13464/13464	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Jun%202022%2010:34:18%20GMT	https://khoahoc.28tech.com.vn/templates/khoahoc01/assets/lib/slick.css	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/templates/khoahoc01/assets/lib/slick.css	(from https://khoahoc.28tech.com.vn/)
23:59:10	8434/8434	---M-Z	200	added ('OK')	text/css	date:Sat,%2025%20Jun%202022%2014:31:34%20GMT	https://khoahoc.28tech.com.vn/templates/khoahoc01/assets/lib/bootstrap-select/bootstrap-select.css	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/templates/khoahoc01/assets/lib/bootstrap-select/bootstrap-select.css	(from https://khoahoc.28tech.com.vn/)
23:59:10	20092/20092	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Jun%202022%2010:34:18%20GMT	https://khoahoc.28tech.com.vn/templates/khoahoc01/assets/lib/sweetalert2/sweetalert2.css	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/templates/khoahoc01/assets/lib/sweetalert2/sweetalert2.css	(from https://khoahoc.28tech.com.vn/)
23:59:10	21389/21389	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Jun%202022%2010:34:18%20GMT	https://khoahoc.28tech.com.vn/templates/khoahoc01/assets/lib/lightgallery.css	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/templates/khoahoc01/assets/lib/lightgallery.css	(from https://khoahoc.28tech.com.vn/)
23:59:11	16984/16984	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Jun%202022%2010:34:18%20GMT	https://khoahoc.28tech.com.vn/templates/khoahoc01/assets/lib/jquery-ui/jquery-ui.min.css	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/templates/khoahoc01/assets/lib/jquery-ui/jquery-ui.min.css	(from https://khoahoc.28tech.com.vn/)
23:59:11	12757/12757	---M-Z	200	added ('OK')	text/css	date:Sun,%2026%20Jun%202022%2001:41:34%20GMT	https://khoahoc.28tech.com.vn/templates/khoahoc01/assets/css/catalogue.css	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/templates/khoahoc01/assets/css/catalogue.css	(from https://khoahoc.28tech.com.vn/)
23:59:11	11080/11080	---M-Z	200	added ('OK')	text/css	date:Tue,%2028%20Jun%202022%2011:50:04%20GMT	https://khoahoc.28tech.com.vn/templates/khoahoc01/assets/css/order.css	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/templates/khoahoc01/assets/css/order.css	(from https://khoahoc.28tech.com.vn/)
23:59:11	5837/5837	---M-Z	200	added ('OK')	text/css	date:Sun,%2026%20Jun%202022%2001:42:12%20GMT	https://khoahoc.28tech.com.vn/templates/khoahoc01/assets/css/compare.css	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/templates/khoahoc01/assets/css/compare.css	(from https://khoahoc.28tech.com.vn/)
23:59:12	6344/6344	---M-Z	200	added ('OK')	text/css	date:Tue,%2028%20Jun%202022%2005:53:38%20GMT	https://khoahoc.28tech.com.vn/templates/khoahoc01/assets/css/member.css	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/templates/khoahoc01/assets/css/member.css	(from https://khoahoc.28tech.com.vn/)
23:59:12	12933/12933	---M-Z	200	added ('OK')	text/css	date:Wed,%2006%20Jul%202022%2005:50:58%20GMT	https://khoahoc.28tech.com.vn/templates/khoahoc01/assets/css/comment-rating.css	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/templates/khoahoc01/assets/css/comment-rating.css	(from https://khoahoc.28tech.com.vn/)
23:59:12	117339/117339	---M-Z	200	added ('OK')	text/css	date:Sun,%2026%20Jun%202022%2001:44:20%20GMT	https://khoahoc.28tech.com.vn/templates/khoahoc01/assets/css/utilities.css	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/templates/khoahoc01/assets/css/utilities.css	(from https://khoahoc.28tech.com.vn/)
23:59:12	35130/35130	---M-Z	200	added ('OK')	text/css	date:Sun,%2026%20Jun%202022%2009:02:16%20GMT	https://khoahoc.28tech.com.vn/templates/khoahoc01/assets/css/educrat-vendors.css	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/templates/khoahoc01/assets/css/educrat-vendors.css	(from https://khoahoc.28tech.com.vn/)
23:59:13	272773/272773	---M-Z	200	added ('OK')	text/css	date:Tue,%2005%20Jul%202022%2011:07:54%20GMT	https://khoahoc.28tech.com.vn/templates/khoahoc01/assets/css/educrat-main.css	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/templates/khoahoc01/assets/css/educrat-main.css	(from https://khoahoc.28tech.com.vn/)
23:59:13	119593/119593	---M-Z	200	added ('OK')	text/css	date:Thu,%2030%20Jun%202022%2016:56:10%20GMT	https://khoahoc.28tech.com.vn/templates/khoahoc01/assets/css/page.css	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/templates/khoahoc01/assets/css/page.css	(from https://khoahoc.28tech.com.vn/)
23:59:13	4377/4377	---M-Z	200	added ('OK')	text/css	date:Wed,%2005%20Jul%202023%2009:09:27%20GMT	https://khoahoc.28tech.com.vn/templates/khoahoc01/assets/css/custom-2.css	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/templates/khoahoc01/assets/css/custom-2.css	(from https://khoahoc.28tech.com.vn/)
23:59:14	59305/59305	---M-Z	200	added ('OK')	text/css	etag:%22613fa20b-3171%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.4/css/all.min.css	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.4/css/all.min.css	(from https://khoahoc.28tech.com.vn/)
23:59:14	32682/32682	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Dec%202023%2016:59:13%20GMT	https://khoahoc.28tech.com.vn/khoa-hoc-online	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/khoa-hoc-online.html	(from https://khoahoc.28tech.com.vn/)
23:59:14	39079/39079	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Dec%202023%2016:59:13%20GMT	https://khoahoc.28tech.com.vn/ve-chung-toi	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/ve-chung-toi.html	(from https://khoahoc.28tech.com.vn/)
23:59:14	22864/22864	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Dec%202023%2016:59:13%20GMT	https://khoahoc.28tech.com.vn/blog	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/blog.html	(from https://khoahoc.28tech.com.vn/)
23:59:15	25050/25050	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Dec%202023%2016:59:13%20GMT	https://khoahoc.28tech.com.vn/lien-he	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/lien-he.html	(from https://khoahoc.28tech.com.vn/)
23:59:15	15641/15641	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Jun%202022%2002:45:20%20GMT	https://cdn.28tech.com.vn/media/core/bg.png	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/cdn.28tech.com.vn/media/core/bg.png	(from https://khoahoc.28tech.com.vn/)
23:59:15	149687/149687	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Dec%202023%2016:59:14%20GMT	https://khoahoc.28tech.com.vn/hoc-lap-trinh-c-qua-170-bai-giang-320-bai-tap-coding-hackerrank-va-200-cau-trac-nghiem	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/hoc-lap-trinh-c-qua-170-bai-giang-320-bai-tap-coding-hackerrank-va-200-cau-trac-nghiem.html	(from https://khoahoc.28tech.com.vn/)
23:59:17	27505/27505	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Dec%202023%2016:59:15%20GMT	https://khoahoc.28tech.com.vn/member/register	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/member/register.html	(from https://khoahoc.28tech.com.vn/)
23:59:17	203426/203426	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Jul%202022%2004:56:08%20GMT	https://cdn.28tech.com.vn/media/video_khoa_lap_trinh_c/image/asset%202.png	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/cdn.28tech.com.vn/media/video_khoa_lap_trinh_c/image/asset%202.png	(from https://khoahoc.28tech.com.vn/)
23:59:17	65761/65761	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Jul%202022%2004:56:07%20GMT	https://cdn.28tech.com.vn/media/video_khoa_lap_trinh_c/image/asset%203.png	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/cdn.28tech.com.vn/media/video_khoa_lap_trinh_c/image/asset%203.png	(from https://khoahoc.28tech.com.vn/)
23:59:17	51532/51532	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Jul%202022%2004:56:07%20GMT	https://cdn.28tech.com.vn/media/video_khoa_lap_trinh_c/image/asset%204.png	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/cdn.28tech.com.vn/media/video_khoa_lap_trinh_c/image/asset%204.png	(from https://khoahoc.28tech.com.vn/)
23:59:17	3669/3669	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Dec%202023%2016:59:16%20GMT	https://khoahoc.28tech.com.vn/hoc-lap-trinh-cc-tu-a-z	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/hoc-lap-trinh-cc-tu-a-z	(from https://khoahoc.28tech.com.vn/)
23:59:18	26289/26289	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Dec%202023%2016:59:17%20GMT	https://khoahoc.28tech.com.vn/cac-trang-thong-tin-cua-28tech	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/cac-trang-thong-tin-cua-28tech.html	(from https://khoahoc.28tech.com.vn/)
23:59:18	25342/25342	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Dec%202023%2016:59:17%20GMT	https://khoahoc.28tech.com.vn/dieu-khoan-dich-vu	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/dieu-khoan-dich-vu.html	(from https://khoahoc.28tech.com.vn/)
23:59:18	25225/25225	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Dec%202023%2016:59:17%20GMT	https://khoahoc.28tech.com.vn/chinh-sach-bao-mat	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/chinh-sach-bao-mat.html	(from https://khoahoc.28tech.com.vn/)
23:59:19	25261/25261	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Dec%202023%2016:59:18%20GMT	https://khoahoc.28tech.com.vn/huong-dan-thanh-toan	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/huong-dan-thanh-toan.html	(from https://khoahoc.28tech.com.vn/)
23:59:19	25235/25235	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Dec%202023%2016:59:18%20GMT	https://khoahoc.28tech.com.vn/dang-ky-giang-vien	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/dang-ky-giang-vien.html	(from https://khoahoc.28tech.com.vn/)
23:59:19	25002/25002	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Dec%202023%2016:59:18%20GMT	https://khoahoc.28tech.com.vn/cau-hoi-thuong-gap	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/cau-hoi-thuong-gap.html	(from https://khoahoc.28tech.com.vn/)
23:59:19	24356/24356	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Dec%202023%2016:59:18%20GMT	https://khoahoc.28tech.com.vn/member/forgot-password	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/member/forgot-password.html	(from https://khoahoc.28tech.com.vn/)
23:59:19	1075/1075	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2023%20Jun%202022%2010:34:18%20GMT	https://khoahoc.28tech.com.vn/templates/khoahoc01/assets/js/constants.js	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/templates/khoahoc01/assets/js/constants.js	(from https://khoahoc.28tech.com.vn/)
23:59:20	7010/7010	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2027%20Jun%202022%2016:12:44%20GMT	https://khoahoc.28tech.com.vn/templates/khoahoc01/assets/js/locales/vi.js	C:/Users/PC/Desktop/khoahoc28Tech/khoahoc28Tech/khoahoc.28tech.com.vn/templates/khoahoc01/assets/js/locales/vi.js	(from https://khoahoc.28tech.com.vn/)
